,life_lg
3584,1.6473829701146199
3585,1.0
3586,1.5355472791766678
3587,1.6812412373755872
3588,2.187520720836463
3589,2.1760912590556813
3590,1.5355472791766678
3591,1.5355472791766678
3592,1.3424226808222062
3593,1.0
3594,2.039017321997412
3595,1.7781512503836436
3596,1.505149978319906
3597,1.7323937598229686
3598,1.505149978319906
3599,1.0
3600,1.505149978319906
3601,2.4022957806553165
3602,2.12057393120585
3603,1.9028184680822535
3604,1.7323937598229686
3605,1.505149978319906
3606,1.5314789170422551
3607,1.505149978319906
3608,1.6473829701146199
3609,2.367318640929691
3610,2.0170333392987803
3611,2.404833716619938
3612,1.845098040014257
3613,1.0
3614,1.792391689498254
3615,1.6989700043360187
3616,1.505149978319906
3617,2.1760912590556813
3618,1.2253092817258628
3619,1.505149978319906
3620,2.1775942096478267
3621,1.5314789170422551
3622,1.6560982020128319
3624,1.7481880270062005
3625,1.505149978319906
3626,1.0
3627,1.8943160626844384
3628,1.5314789170422551
3629,1.845098040014257
3630,1.3424226808222062
3631,1.3729120029701065
3632,1.2253092817258628
3633,1.8447877188278465
3634,1.5314789170422551
3635,1.5314789170422551
3636,1.5314789170422551
3637,1.0
3638,1.6434526764861874
3639,1.5314789170422551
3640,1.6861892342440237
3641,1.8128465369670712
3642,2.130333768495006
3643,1.476541809027429
3644,1.4106085425683679
3645,1.4313637641589874
3646,1.7993405494535817
3647,2.6844862921887342
3648,1.7481880270062005
3649,1.7781512503836436
3650,2.635483746814912
3651,1.331427296520743
3652,1.7634279935629373
3653,1.505149978319906
3654,1.505149978319906
3655,1.4593924877592308
3656,1.7323937598229686
3657,1.0
3658,1.6232492903979006
3659,1.0
3660,2.0
3661,1.3424226808222062
3662,1.0
3663,1.8325089127062364
3664,1.8085485512404054
3665,1.5314789170422551
3666,1.5314789170422551
3667,1.9242792860618816
3668,1.030599721965951
3669,1.5355472791766678
3670,1.5355472791766678
3671,1.8360074591255315
3672,1.505149978319906
3673,1.9225178602446114
3674,1.8325089127062364
3675,1.5314789170422551
3676,2.6213528728102093
3677,1.3424226808222062
3678,1.505149978319906
3679,1.505149978319906
3680,1.0
3681,1.3424226808222062
3682,1.7323937598229686
3683,1.8808135922807914
3684,2.1760912590556813
3685,1.505149978319906
3686,1.954242509439325
3687,1.0
3688,2.428701599623054
3689,1.505149978319906
3690,1.0
3691,1.0
3692,2.6987875623381172
3693,1.505149978319906
3694,1.5314789170422551
3695,2.230448921378274
3696,1.505149978319906
3697,1.5355472791766678
3698,1.5619357633137814
3699,2.1760912590556813
3700,1.5314789170422551
3701,1.5355472791766678
3702,1.505149978319906
3703,1.5314789170422551
3704,1.7628285531890906
3705,1.0
3706,2.061452479087193
3707,1.3424226808222062
3708,1.0
3709,1.5345337560051155
3710,1.505149978319906
3711,1.6102341753343887
3712,1.505149978319906
3713,1.7323937598229686
3714,1.6473829701146199
3715,2.1760912590556813
3716,1.505149978319906
3717,1.0
3718,1.505149978319906
3719,1.3424226808222062
3720,1.4471580313422192
3721,1.505149978319906
3722,1.4771212547196624
3723,1.9867717342662448
3724,1.030599721965951
3725,1.5355472791766678
3726,1.7481880270062005
3727,1.8715729355458788
3728,2.2952151238662983
3729,1.5314789170422551
3730,1.7323937598229686
3731,1.782114147479071
3732,1.7323937598229686
3733,1.505149978319906
3734,1.3424226808222062
3735,1.3010299956639813
3736,1.0791812460476249
3737,1.7323937598229686
3738,1.7785853278629622
3739,1.0
3740,1.3424226808222062
3741,1.505149978319906
3742,1.6434526764861874
3743,1.505149978319906
3744,1.505149978319906
3745,1.7323937598229686
3746,1.6232492903979006
3747,2.0
3748,1.0
3749,1.0
3750,1.255272505103306
3751,1.505149978319906
3752,1.8976270912904414
3753,1.505149978319906
3754,1.3424226808222062
3755,1.505149978319906
3756,1.0
3757,1.3424226808222062
3758,1.5797835966168101
3759,1.845098040014257
3760,1.505149978319906
3761,2.1760912590556813
3762,1.0
3763,1.505149978319906
3764,1.6232492903979006
3765,1.5314789170422551
3766,1.505149978319906
3767,2.463594402187
3768,1.5355472791766678
3769,1.505149978319906
3770,1.505149978319906
3771,1.3424226808222062
3772,1.505149978319906
3773,1.5314789170422551
3774,1.0
3775,1.6812412373755872
3776,0.9030899869919435
3777,1.4775553321989812
3778,1.0
3779,1.0
3780,1.0
3781,1.5355472791766678
3782,1.9030899869919435
3783,1.8195439355418688
3784,1.5355472791766678
3785,1.505149978319906
3786,1.505149978319906
3787,1.7466341989375787
3788,1.7676010680503356
3789,1.0
3790,2.4092566520389096
3791,2.1443562273681835
3792,1.5355472791766678
3793,1.5355472791766678
3794,1.806179973983887
3795,2.0086001717619175
3796,1.7628285531890906
3797,2.14091637693907
3798,2.1583624920952498
3799,1.0
3800,1.6989700043360187
3801,2.2656431419421352
3802,1.4471580313422192
3803,1.505149978319906
3804,1.9490971251129159
3805,1.505149978319906
3806,1.662757831681574
3807,1.505149978319906
3808,1.0791812460476249
3809,1.8951461893759922
3810,1.782114147479071
3811,1.0
3812,1.5314789170422551
3813,1.5355472791766678
3814,1.505149978319906
3815,1.0297894708318556
3816,1.505149978319906
3817,1.505149978319906
3818,1.9030899869919435
3819,1.7481880270062005
3820,1.8325089127062364
3821,1.505149978319906
3822,1.505149978319906
3823,1.505149978319906
3824,1.6122539060964374
3825,1.9912260756924949
3826,1.505149978319906
3827,1.505149978319906
3828,1.0
3829,2.200659016251719
3830,1.505149978319906
3831,1.505149978319906
3832,1.0
3833,1.3424226808222062
3834,1.0
3835,1.0
3836,1.9912260756924949
3837,1.0
3838,1.505149978319906
3839,1.505149978319906
3840,1.3729120029701065
3841,1.93444794894897
3842,1.5797835966168101
3843,1.505149978319906
3844,1.5355472791766678
3845,2.214843848047698
3846,1.5355472791766678
3847,1.0
3848,1.505149978319906
3849,1.505149978319906
3850,1.505149978319906
3851,2.1760912590556813
3852,1.505149978319906
3853,1.505149978319906
3854,1.0
3855,1.0
3856,2.3067251767824914
3857,1.505149978319906
3858,1.6020599913279623
3859,1.505149978319906
3860,1.505149978319906
3861,1.4471580313422192
3862,1.505149978319906
3863,1.505149978319906
3864,1.9242792860618816
3865,1.5797835966168101
3866,1.5976951859255124
3867,1.3708830167776058
3868,1.0
3869,1.505149978319906
3870,1.505149978319906
3871,1.0
3872,1.505149978319906
3873,1.5355472791766678
3874,1.4471580313422192
3875,1.4771212547196624
3876,1.505149978319906
3877,2.3213705576608152
3878,1.505149978319906
3879,2.2695129442179165
3880,1.3424226808222062
3881,1.505149978319906
3882,2.3142886609474975
3883,1.6861892342440237
3884,1.505149978319906
3885,1.5355472791766678
3886,1.505149978319906
3887,1.505149978319906
3888,1.0
3889,1.505149978319906
3890,1.5314789170422551
3891,1.505149978319906
3892,1.505149978319906
3893,2.642068627341504
3894,1.0
3895,1.0
3896,1.5314789170422551
3897,1.7781512503836436
3898,1.4775553321989812
3899,1.0
3900,1.505149978319906
3901,0.9542425094393249
3902,1.0285712526925377
3903,1.505149978319906
3904,1.6232492903979006
3905,1.5055569386638217
3906,1.0
3907,1.0
3908,1.4771212547196624
3909,2.0253058652647704
3910,1.5314789170422551
3911,2.0
3912,2.1067007323623543
3913,1.505149978319906
3914,1.505149978319906
3915,1.5355472791766678
3916,1.9242792860618816
3917,2.2041199826559246
3918,1.505149978319906
3919,1.4471580313422192
3920,1.505149978319906
3921,2.4072038881120337
3922,2.187520720836463
3923,1.7323937598229686
3924,1.505149978319906
3925,1.5314789170422551
3926,1.505149978319906
3927,1.5314789170422551
3928,1.505149978319906
3929,1.0
3930,1.5355472791766678
3931,1.5314789170422551
3932,2.0492180226701815
3933,1.0
3934,1.0
3935,1.0
3936,1.0
3937,1.0
3938,1.968482948553935
3939,2.03342375548695
3940,1.505149978319906
3941,1.6232492903979006
3942,1.0
3943,2.1272992150577075
3944,1.505149978319906
3945,1.505149978319906
3946,1.9245377177754899
3947,1.5355472791766678
3948,1.505149978319906
3949,1.9030899869919435
3950,1.505149978319906
3951,2.2355284469075487
3952,1.505149978319906
3953,2.1335389083702174
3954,1.505149978319906
3955,1.505149978319906
3956,1.505149978319906
3957,1.0
3958,1.0
3959,1.4471580313422192
3960,1.5314789170422551
3961,1.5314789170422551
3962,1.030599721965951
3963,1.5314789170422551
3964,1.505149978319906
3965,1.505149978319906
3966,1.717670503002262
3967,1.505149978319906
3968,1.7781512503836436
3969,1.030599721965951
3970,1.030599721965951
3971,1.7160033436347992
3972,1.7481880270062005
3973,1.505149978319906
3974,0.9030899869919435
3975,1.0
3976,1.505149978319906
3977,2.0791812460476247
3978,2.0791812460476247
3979,2.1271047983648077
3980,1.6812412373755872
3981,1.7634279935629373
3982,1.0
3983,1.5314789170422551
3984,2.0492180226701815
3985,1.0
3986,2.670245853074124
3987,1.0
3988,1.505149978319906
3989,1.8692317197309762
3990,1.7481880270062005
3991,1.7786576319473553
3992,2.086608944572948
3993,0.9542425094393249
3994,1.505149978319906
3995,1.0
3996,2.0791812460476247
3997,1.3424226808222062
3998,1.0
3999,1.5314789170422551
4000,1.0
4001,1.505149978319906
4002,1.505149978319906
4003,1.5355472791766678
4004,1.0
4005,2.0791812460476247
4006,1.0297894708318556
4007,1.7323937598229686
4008,1.505149978319906
4009,2.1583624920952498
4010,1.505149978319906
4011,1.537567257152675
4012,1.505149978319906
4013,1.505149978319906
4014,1.505149978319906
4015,1.0
4016,1.6126779183165019
4017,1.0
4018,1.7481880270062005
4019,1.505149978319906
4020,2.039017321997412
4021,1.505149978319906
4022,1.8195439355418688
4023,1.5314789170422551
4024,1.505149978319906
4025,1.6536947953150818
4026,1.030599721965951
4027,1.9344984512435677
4028,1.5355472791766678
4029,1.0
4030,1.5355472791766678
4031,0.9845273133437926
4032,1.7785853278629622
4033,2.521308105487026
4034,1.505149978319906
4035,1.5797835966168101
4036,1.030599721965951
4037,1.8920946026904804
4038,1.505149978319906
4039,1.7481880270062005
4040,1.5314789170422551
4041,1.0
4042,1.0
4043,1.7323937598229686
4044,1.505149978319906
4045,1.505149978319906
4046,1.7781512503836436
4047,1.4471580313422192
4048,1.0
4049,1.0
4050,1.7481880270062005
4051,1.505149978319906
4052,1.6020599913279623
4053,1.0
4054,1.505149978319906
4055,1.5355472791766678
4056,1.505149978319906
4057,1.505149978319906
4058,1.5314789170422551
4059,1.0
4060,2.0791812460476247
4061,1.0
4062,1.030599721965951
4063,1.5355472791766678
4064,1.792391689498254
4065,1.505149978319906
4066,1.3424226808222062
4067,1.030599721965951
4068,2.0791812460476247
4069,1.0
4070,1.0
4071,1.505149978319906
4072,1.030599721965951
4073,1.0
4074,1.0
4075,1.7323937598229686
4076,1.7323937598229686
4077,1.505149978319906
4078,1.0
4079,1.505149978319906
4080,1.0
4081,1.5314789170422551
4082,1.0
4083,1.505149978319906
4084,1.5314789170422551
4085,1.3424226808222062
4086,1.6989700043360187
4087,1.030599721965951
4088,1.505149978319906
4089,1.505149978319906
4090,1.0
4091,1.7466341989375787
4092,1.4857214264815801
4093,2.0211892990699383
4094,1.030599721965951
4095,1.4471580313422192
4096,1.0
4097,1.7481880270062005
4098,1.0
4099,1.030599721965951
4100,1.505149978319906
4101,1.0
4102,1.0
4103,1.7777891874348675
4104,1.7160033436347992
4105,1.760799311630718
4106,1.505149978319906
4107,1.5355472791766678
4108,1.0
4109,1.505149978319906
4110,1.0
4111,1.7781512503836436
4112,1.505149978319906
4113,1.7481880270062005
4114,2.0791812460476247
4115,1.5355472791766678
4116,1.505149978319906
4117,1.7481880270062005
4118,1.505149978319906
4119,1.505149978319906
4120,1.7323937598229686
4121,2.212107665547659
4122,1.505149978319906
4123,1.5355472791766678
4124,1.8925954228288981
4125,1.505149978319906
4126,1.5314789170422551
4127,1.505149978319906
4128,1.505149978319906
4129,1.7481880270062005
4130,1.77757180469141
4131,1.5314789170422551
4132,1.505149978319906
4133,1.505149978319906
4134,1.5314789170422551
4135,1.505149978319906
4136,2.1072099696478683
4137,1.505149978319906
4138,1.505149978319906
4139,1.5355472791766678
4140,1.5314789170422551
4141,1.5609820555862355
4142,1.505149978319906
4143,1.5355472791766678
4144,1.505149978319906
4145,1.3424226808222062
4146,1.505149978319906
4147,1.505149978319906
4148,1.505149978319906
4149,1.505149978319906
4150,1.806179973983887
4151,1.4471580313422192
4152,1.4471580313422192
4153,1.5355472791766678
4154,1.505149978319906
4155,1.505149978319906
4156,1.505149978319906
4157,1.9030899869919435
4158,1.6232492903979006
4159,1.5355472791766678
4160,1.505149978319906
4161,2.0253058652647704
4162,1.7777891874348675
4163,1.7481880270062005
4164,1.4775553321989812
4165,1.6232492903979006
4166,1.505149978319906
4167,1.505149978319906
4168,1.505149978319906
4169,1.4593924877592308
4170,1.505149978319906
4171,1.8692317197309762
4172,1.3424226808222062
4173,1.4593924877592308
4174,1.505149978319906
4175,1.505149978319906
4176,1.845098040014257
4177,1.505149978319906
4178,1.4471580313422192
4179,1.505149978319906
4180,1.505149978319906
4181,1.505149978319906
4182,1.5355472791766678
4183,1.505149978319906
4184,1.505149978319906
4185,1.505149978319906
4186,1.505149978319906
4187,1.505149978319906
4188,1.7781512503836436
4189,1.505149978319906
4190,1.505149978319906
4191,1.505149978319906
4192,1.5355472791766678
4193,2.0791812460476247
4194,1.6232492903979006
4195,1.505149978319906
4196,1.7481880270062005
4197,1.505149978319906
4198,1.5355472791766678
4199,1.505149978319906
4200,1.6232492903979006
4201,1.5355472791766678
4202,1.505149978319906
4203,1.7160033436347992
4204,1.537567257152675
4205,1.505149978319906
4206,1.505149978319906
4207,1.4593924877592308
4208,1.5355472791766678
4209,1.505149978319906
4210,2.410608542568368
4211,1.7481880270062005
4212,1.505149978319906
4213,1.505149978319906
4214,1.4471580313422192
4215,1.4471580313422192
4216,1.505149978319906
4217,1.505149978319906
4218,1.505149978319906
4219,1.505149978319906
4220,1.505149978319906
4221,1.505149978319906
4222,1.505149978319906
4223,1.5355472791766678
4224,1.7781512503836436
4225,1.505149978319906
4226,1.505149978319906
4227,1.9030899869919435
4228,1.505149978319906
4229,1.505149978319906
4230,1.505149978319906
4231,1.505149978319906
4232,1.4471580313422192
4233,1.505149978319906
4234,1.5355472791766678
4235,1.505149978319906
4236,1.5355472791766678
4237,1.7323937598229686
4238,1.505149978319906
4239,2.1997551772534747
4240,2.1398790864012365
4241,1.505149978319906
4242,1.5355472791766678
4243,1.5355472791766678
4244,1.505149978319906
4245,1.3424226808222062
4246,1.505149978319906
4247,1.5355472791766678
4248,2.0791812460476247
4249,1.505149978319906
4250,1.505149978319906
4251,2.7765849692481126
4252,1.7481880270062005
4253,1.505149978319906
4254,1.505149978319906
4255,1.505149978319906
4256,1.505149978319906
4257,1.505149978319906
4258,1.505149978319906
4259,1.6126779183165019
4260,1.505149978319906
4261,1.505149978319906
4262,1.4471580313422192
4263,1.7481880270062005
4264,1.6232492903979006
4265,1.505149978319906
4266,2.0
4267,1.505149978319906
4268,1.505149978319906
4269,1.505149978319906
4270,1.505149978319906
4271,1.9242792860618816
4272,1.7481880270062005
4273,1.1095785469043866
4274,1.505149978319906
4275,1.5355472791766678
4276,1.4775553321989812
4277,1.3424226808222062
4278,1.8188854145940099
4279,1.505149978319906
4280,1.4775553321989812
4281,1.7781512503836436
4282,1.4282968139828796
4283,2.0791812460476247
4284,1.505149978319906
4285,1.505149978319906
4286,1.505149978319906
4287,1.505149978319906
4288,1.505149978319906
4289,2.03342375548695
4290,1.505149978319906
4291,1.5355472791766678
4292,2.123818986018997
4293,1.5355472791766678
4294,1.505149978319906
4295,1.505149978319906
4296,1.505149978319906
4297,1.7785853278629622
4298,1.505149978319906
4299,2.5689757214042994
4300,1.505149978319906
4301,2.0086001717619175
4302,1.5355472791766678
4303,1.505149978319906
4304,1.6473829701146199
4305,2.288696260590256
4306,1.4471580313422192
4307,1.4471580313422192
4308,1.4471580313422192
4309,2.2254126728659545
4310,1.8325089127062364
4311,1.9822712330395684
4312,1.4471580313422192
4313,1.3729120029701065
4314,1.7294077969630681
4315,1.9540011676815703
4316,1.4471580313422192
4317,2.1583624920952498
4318,1.0
4319,1.4471580313422192
4320,1.4471580313422192
4321,2.0644579892269186
4322,1.9910044403307552
4323,1.7481880270062005
4324,2.0170333392987803
4325,2.670644701125434
4326,2.2648178230095364
4327,2.0567143295163945
4328,1.7993405494535817
4329,2.2405492482826
4330,1.9777236052888478
4331,2.6961378757818526
4332,1.1760912590556813
4333,1.1760912590556813
4334,1.6901960800285136
4335,1.4771212547196624
4336,2.108767917678082
4337,2.045049012988961
4338,2.285557309007774
4339,2.5224442335063197
4340,2.069409070671793
4341,2.0791812460476247
4342,1.5365584425715302
4343,1.5440680443502757
4344,1.84997191232885
4345,1.0
4346,2.1715802019320636
4347,1.0
4348,1.9028184680822535
4349,2.1492191126553797
4350,1.4471580313422192
4351,1.4471580313422192
4352,1.5314789170422551
4353,2.093421685162235
4354,1.0
4355,1.0
4356,1.5314789170422551
4357,1.5314789170422551
4358,1.5314789170422551
4359,2.2095150145426308
4360,1.5314789170422551
4361,1.5314789170422551
4362,1.0
4363,1.0
4364,2.44870631990508
4365,2.314562378177839
4366,0.9542425094393249
4367,1.0
4368,1.0
4369,1.0
4370,1.505149978319906
4371,2.195844324747282
4372,1.4915017662373264
4373,1.4620983811351558
4374,1.4620983811351558
4375,2.208844289340738
4376,1.5438198051426577
4377,1.321805483857539
4378,1.0
4379,1.8073997127594854
4380,1.0406023401140732
4381,1.8387231900313719
4382,2.4681995860726125
4383,1.9081095403925523
4384,2.3175410324561487
4385,2.1659858227744544
4386,1.5182506513085
4387,1.4915017662373264
4388,2.3541084391474008
4389,1.5206145218782359
4390,1.6012993101943376
4391,1.5182506513085
4392,1.670245853074124
4393,2.0968405203313893
4394,1.4620983811351558
4395,1.4620983811351558
4396,1.5560611590095326
4397,1.4620983811351558
4398,1.4915017662373264
4399,2.5514499979728753
4400,1.6185710281201298
4401,1.785614524946824
4402,1.4593924877592308
4403,2.2565974927628454
4404,1.8075350280688534
4405,1.9776321652459996
4406,1.825945143203848
4407,1.5477747053878226
4408,1.4620983811351558
4409,2.3324384599156054
4410,1.4620983811351558
4411,2.2246366386814405
4412,2.0350292822023683
4413,1.505149978319906
4414,1.5182506513085
4415,1.0
4416,2.1631017150439753
4417,2.0042353663594676
4418,1.4915017662373264
4419,2.3425805773816273
4420,1.5182506513085
4421,1.5182506513085
4422,1.8643924051505887
4423,1.5314789170422551
4424,2.6048521955268282
4425,1.0406023401140732
4426,1.6989700043360187
4427,1.5797835966168101
4428,1.0406023401140732
4429,1.5182506513085
4430,1.5182506513085
4431,2.045244720478147
4432,1.8019522348542816
4433,2.0176592742837647
4434,2.1613080954162163
4435,1.0
4436,1.5182506513085
4437,1.030599721965951
4438,1.0406023401140732
4439,1.505149978319906
4440,2.3250022521650378
4441,1.5182506513085
4442,2.1237863286153718
4443,2.1659858227744544
4444,1.505149978319906
4445,1.380211241711606
4446,1.4726101975960446
4447,1.9912260756924949
4448,1.755722444903458
4449,1.5182506513085
4450,1.7707047682157793
4451,1.6205524447294353
4452,1.0
4453,2.255272505103306
4454,1.5182506513085
4455,1.0406023401140732
4456,1.5182506513085
4457,2.0752914188833023
4458,1.0
4459,1.9030899869919435
4460,1.5182506513085
4461,1.7402047355074497
4462,1.7632782110189786
4463,1.5438198051426577
4464,1.5182506513085
4465,1.5477747053878226
4466,2.3258029087436127
4467,1.4310419453358854
4468,1.5182506513085
4469,1.5477747053878226
4470,1.0666985504229953
4471,1.505149978319906
4472,2.164352855784437
4473,1.9394194033293173
4474,1.4775553321989812
4475,1.0406023401140732
4476,1.0406023401140732
4477,1.8387231900313719
4478,1.5182506513085
4479,1.0685568950723632
4481,1.0406023401140732
4482,1.3975924340381167
4483,1.755722444903458
4484,1.3975924340381167
4485,1.0
4486,1.5182506513085
4487,1.5182506513085
4488,1.755722444903458
4489,1.5182506513085
4490,1.030599721965951
4491,1.0406023401140732
4492,2.02180927702234
4493,1.0406023401140732
4494,1.0
4495,1.6989700043360187
4496,1.0406023401140732
4497,1.0406023401140732
4498,1.505149978319906
4499,1.0
4500,1.4910814134231871
4501,1.5182506513085
4502,1.7481880270062005
4503,1.5182506513085
4504,1.5182506513085
4505,1.3970705499594087
4506,1.5182506513085
4507,1.7851874200293618
4508,1.7848311781244692
4509,1.893206753059848
4510,2.548450841580005
4511,1.4620983811351558
4512,1.4915017662373264
4513,1.9432966145666548
4514,1.0
4515,1.4771212547196624
4516,1.4620983811351558
4517,2.307880955988253
4518,2.0250189722827594
4519,1.0
4520,1.505149978319906
4521,1.5797835966168101
4522,2.269863040554411
4523,1.4138025167693515
4524,1.4915017662373264
4525,2.3045551501204415
4526,2.3012904942113717
4527,2.0862886290216824
4528,1.8387231900313719
4529,1.4620983811351558
4530,1.030599721965951
4531,1.030599721965951
4532,1.3975924340381167
4533,1.5797835966168101
4534,1.6738499773429492
4535,1.0406023401140732
4536,1.4620983811351558
4537,1.0
4538,2.1509712320626115
4539,1.0
4540,1.0
4541,1.0406023401140732
4542,1.0406023401140732
4543,1.4471580313422192
4544,1.0406023401140732
4545,1.0406023401140732
4546,1.0406023401140732
4547,1.0406023401140732
4548,1.0406023401140732
4549,1.7480328941301435
4550,1.0406023401140732
4551,1.8387231900313719
4552,1.9030899869919435
4553,1.8692317197309762
4554,1.321805483857539
4555,1.4620983811351558
4556,1.0
4557,1.0685568950723632
4558,1.0406023401140732
4559,1.0
4560,1.0406023401140732
4561,1.321805483857539
4562,1.0
4563,1.3975924340381167
4564,1.0
4565,1.0704073217401198
4566,1.9262395210458623
4567,3.041842539100852
4568,1.0685568950723632
4569,1.0406023401140732
4570,1.0406023401140732
4571,1.0406023401140732
4572,1.0685568950723632
4573,1.9394194033293173
4574,1.030599721965951
4575,1.0704073217401198
4576,2.203332109681706
4577,1.0406023401140732
4578,1.0
4579,1.0
4580,1.0685568950723632
4581,1.6530194510996135
4582,1.4620983811351558
4583,1.0
4584,1.7241119539612122
4585,1.5182506513085
4586,1.0
4587,1.4471580313422192
4588,1.0406023401140732
4589,1.0
4590,1.0406023401140732
4591,1.7218106152125465
4592,1.0
4593,1.0
4594,2.3225293943414558
4595,1.9187116653823213
4596,1.5797835966168101
4597,1.0406023401140732
4598,1.3975924340381167
4599,1.0685568950723632
4600,1.0685568950723632
4601,2.107040290223204
4602,1.426836453803508
4603,0.9951962915971795
4604,1.0406023401140732
4605,1.9536630637470913
4606,1.5908418347816027
4607,1.0685568950723632
4608,1.7481880270062005
4609,1.0406023401140732
4610,1.0406023401140732
4611,1.0406023401140732
4612,2.3393719293175876
4613,1.321805483857539
4614,1.4620983811351558
4615,1.7069736761761782
4616,1.0
4617,1.0406023401140732
4618,1.3010299956639813
4619,1.3975924340381167
4620,1.0406023401140732
4621,1.0406023401140732
4622,1.0406023401140732
4623,1.0406023401140732
4624,1.1132746924643504
4625,1.0685568950723632
4626,1.5908418347816027
4627,1.6530194510996135
4628,1.8573324964312685
4629,1.0406023401140732
4630,1.7403626894942439
4631,1.0406023401140732
4632,1.5797835966168101
4633,1.851135995011574
4634,1.0
4635,2.461798557525109
4636,1.3508292735829677
4637,1.0406023401140732
4638,1.0406023401140732
4639,1.0406023401140732
4640,1.0
4641,1.4138025167693515
4642,1.0406023401140732
4643,1.3905818785504354
4644,1.845098040014257
4645,1.0406023401140732
4646,1.9275756546911105
4647,2.3521825181113627
4648,2.2687651274478613
4649,1.0406023401140732
4650,2.0937017848055484
4651,1.0
4652,1.0406023401140732
4653,1.6332664111554245
4654,1.0
4655,1.0406023401140732
4656,1.0406023401140732
4657,1.0406023401140732
4658,1.0406023401140732
4659,2.315970345456918
4660,1.0406023401140732
4661,1.030599721965951
4662,1.8195439355418688
4663,1.0
4664,1.0406023401140732
4665,1.902981399797503
4666,1.0
4667,1.0
4668,1.8649261915390054
4669,1.7402047355074497
4670,1.4620983811351558
4671,1.4620983811351558
4672,1.4915017662373264
4673,1.0406023401140732
4674,1.4620983811351558
4675,1.0406023401140732
4676,2.0530784434834195
4677,1.5438198051426577
4678,1.4775553321989812
4679,1.5314789170422551
4680,1.5734518220354854
4681,1.0685568950723632
4682,1.832253370197008
4683,1.0406023401140732
4684,1.3694014136966244
4685,2.565777004017508
4686,1.5182506513085
4687,1.0
4688,1.321805483857539
4689,1.958993665030326
4690,1.4620983811351558
4691,1.0406023401140732
4692,1.0406023401140732
4693,1.671913012441587
4694,1.9912260756924949
4695,1.0406023401140732
4696,1.0406023401140732
4697,1.6332664111554245
4698,1.0406023401140732
4699,1.0406023401140732
4700,1.0406023401140732
4701,1.321805483857539
4702,1.0406023401140732
4703,1.0406023401140732
4704,1.0
4705,1.0406023401140732
4706,1.845098040014257
4707,1.3010299956639813
4708,1.3613500243522665
4709,1.0406023401140732
4710,1.7323937598229686
4711,1.0685568950723632
4712,1.321805483857539
4713,1.0406023401140732
4714,1.0406023401140732
4715,1.0685568950723632
4716,1.0406023401140732
4717,1.4910814134231871
4718,1.0406023401140732
4719,1.0406023401140732
4720,1.8975171294005253
4721,1.0406023401140732
4722,2.5296356460190728
4723,2.756636108245848
4724,1.0
4725,1.0406023401140732
4726,1.0406023401140732
4727,2.341474094026658
4728,1.0406023401140732
4729,1.0406023401140732
4730,1.0406023401140732
4731,2.2877569549951997
4732,1.0
4733,1.0406023401140732
4734,1.505149978319906
4735,1.416640507338281
4736,2.139091607523823
4737,1.0406023401140732
4738,1.0406023401140732
4739,1.0406023401140732
4740,2.0059951230546913
4741,1.0
4742,2.3710678622717363
4743,1.0406023401140732
4744,1.0406023401140732
4745,1.0
4746,2.093421685162235
4747,1.4471580313422192
4748,1.321805483857539
4749,1.0406023401140732
4750,2.0177843530966784
4751,1.0406023401140732
4752,1.0406023401140732
4753,1.2762319579218335
4754,1.0685568950723632
4755,1.0406023401140732
4756,1.3975924340381167
4757,1.4620983811351558
4758,1.4775553321989812
4759,1.0
4760,1.0406023401140732
4761,1.0406023401140732
4762,1.0
4763,1.4620983811351558
4764,1.755722444903458
4765,1.6989700043360187
4766,1.0406023401140732
4767,1.643057683751453
4768,2.0840397806679536
4769,2.527217318503861
4770,1.0
4771,1.505149978319906
4772,2.202924027637802
4773,2.30438280248907
4774,1.0406023401140732
4775,1.0406023401140732
4776,2.2231063809285874
4777,1.5182506513085
4778,1.931915317081246
4779,2.2067719230555825
4780,1.380211241711606
4781,1.6945174538111563
4782,2.2389238459924155
4783,2.411922596466199
4784,1.0
4785,1.0406023401140732
4786,1.5182506513085
4787,1.8512583487190752
4788,2.2121876044039577
4789,1.4620983811351558
4790,1.5182506513085
4791,1.5182506513085
4792,2.244277120801843
4793,1.0406023401140732
4794,1.4915017662373264
4795,1.5477747053878226
4796,1.8687032022785366
4797,1.0406023401140732
4798,1.5477747053878226
4799,1.0406023401140732
4800,1.6332664111554245
4801,1.5797835966168101
4802,2.0881360887005513
4803,1.5182506513085
4805,1.0
4806,1.5182506513085
4807,1.6332664111554245
4808,1.762903528499057
4809,1.4726101975960446
4810,1.505149978319906
4811,1.5560611590095326
4812,1.5797835966168101
4813,1.5182506513085
4814,2.3095875874482283
4815,2.3371596445268557
4816,1.5477747053878226
4817,1.755722444903458
4818,1.380211241711606
4819,1.4620983811351558
4820,1.5182506513085
4821,2.2637070646074315
4822,1.5182506513085
4823,1.5182506513085
4824,1.6530194510996135
4825,1.0406023401140732
4826,1.0406023401140732
4827,1.5182506513085
4828,1.537567257152675
4829,1.7402047355074497
4830,1.0406023401140732
4831,1.0406023401140732
4832,1.931457870689005
4833,1.030599721965951
4834,1.5182506513085
4835,1.682776646314434
4836,1.0
4837,1.0406023401140732
4838,1.5182506513085
4839,1.5182506513085
4840,1.6020599913279623
4841,2.0840397806679536
4842,1.5182506513085
4843,1.4620983811351558
4844,1.5477747053878226
4845,1.5182506513085
4846,1.5182506513085
